Date,Hour,Temp.Faren,Load.MW
1/16/2006,11,23,6501.2
1/16/2006,12,27,6557.6
1/16/2006,13,27,6512.3
1/16/2006,14,28,6477.5
1/16/2006,15,30,6451.5
1/16/2006,16,32,6464.2
1/16/2006,17,30,6645.7
1/16/2006,18,30,6969.5
1/16/2006,19,30,6783.7
1/16/2006,20,30,6629.5
1/16/2006,21,30,6370.3
1/16/2006,22,28,6070.8
1/16/2006,23,28,5707.1
1/17/2006,0,27,5208.1
1/17/2006,1,27,4887.0
1/17/2006,2,27,4707.3
1/17/2006,3,27,4584.5
1/17/2006,4,27,4550.9
1/17/2006,5,28,4660.9
1/17/2006,6,27,5026.4
1/17/2006,7,28,5774.2
1/17/2006,8,28,6254.0
1/17/2006,9,30,6525.8
1/17/2006,10,34,6710.9
1/17/2006,11,36,6753.8
1/17/2006,12,36,6807.6
1/17/2006,13,37,6789.8
1/17/2006,14,37,6806.9
1/17/2006,15,37,6817.1
1/17/2006,16,39,6908.5
1/17/2006,17,39,7068.6
1/17/2006,18,39,7217.5
1/17/2006,19,39,6936.2
1/17/2006,20,39,6674.7
1/17/2006,21,41,6401.5
1/17/2006,22,43,6074.8
1/17/2006,23,43,5616.2
1/18/2006,0,43,5092.7
1/18/2006,1,43,4711.6
1/18/2006,2,48,4513.0
1/18/2006,3,54,4384.4
1/18/2006,4,54,4345.3
1/18/2006,5,57,4410.2
1/18/2006,6,55,4768.2
1/18/2006,7,57,5524.6
1/18/2006,8,57,6055.6
1/18/2006,9,57,6347.1
1/18/2006,10,57,6600.8
1/18/2006,11,55,6707.8
1/18/2006,12,54,6788.6
1/18/2006,13,50,6762.6
1/18/2006,14,46,6761.2
1/18/2006,15,45,6680.9
1/18/2006,16,43,6771.4
1/18/2006,17,43,6928.2
1/18/2006,18,41,7099.7
1/18/2006,19,39,6852.7
1/18/2006,20,37,6614.2
1/18/2006,21,37,6330.0
1/18/2006,22,37,6055.8
1/18/2006,23,37,5605.7
1/19/2006,0,37,5111.4
1/19/2006,1,37,4713.4
1/19/2006,2,36,4522.6
1/19/2006,3,36,4426.2
1/19/2006,4,36,4397.3
1/19/2006,5,34,4497.5
1/19/2006,6,34,4870.5
1/19/2006,7,34,5581.2
1/19/2006,8,35,6084.7
1/19/2006,9,36,6412.9
1/19/2006,10,37,6566.2
1/19/2006,11,39,6633.4
1/19/2006,12,41,6672.8
1/19/2006,13,43,6595.0
1/19/2006,14,45,6593.8
1/19/2006,15,46,6527.5
1/19/2006,16,46,6588.8
1/19/2006,17,45,6777.5
1/19/2006,18,46,7009.1
1/19/2006,19,46,6734.4
1/19/2006,20,46,6502.3
1/19/2006,21,46,6267.6
1/19/2006,22,46,5932.3
1/19/2006,23,46,5509.7
1/20/2006,0,45,5014.6
1/20/2006,1,45,4622.5
1/20/2006,2,44,4421.5
1/20/2006,3,43,4334.1
1/20/2006,4,43,4291.0
1/20/2006,5,43,4367.5
1/20/2006,6,43,4779.3
1/20/2006,7,43,5487.5
1/20/2006,8,43,5964.6
1/20/2006,9,43,6244.6
1/20/2006,10,45,6408.8
1/20/2006,11,48,6482.0
1/20/2006,12,52,6513.7
1/20/2006,13,55,6457.6
1/20/2006,14,57,6431.7
1/20/2006,15,61,6385.4
1/20/2006,16,61,6402.7
1/20/2006,17,61,6600.1
1/20/2006,18,61,6761.8
1/20/2006,19,58,6472.8
1/20/2006,20,55,6216.0
1/20/2006,21,54,5960.0
1/20/2006,22,54,5680.5
1/20/2006,23,54,5360.6
1/21/2006,0,54,4916.8
1/21/2006,1,52,4631.4
1/21/2006,2,52,4401.0
1/21/2006,3,52,4294.7
1/21/2006,4,50,4194.8
1/21/2006,5,52,4204.1
1/21/2006,6,50,4300.2
1/21/2006,7,48,4542.3
1/21/2006,8,48,4745.2
1/21/2006,9,48,5056.0
1/21/2006,10,48,5338.6
1/21/2006,11,50,5559.4
1/21/2006,12,52,5586.8
1/21/2006,13,55,5557.7
1/21/2006,14,59,5506.6
1/21/2006,15,61,5463.8
1/21/2006,16,63,5489.8
1/21/2006,17,59,5679.1
1/21/2006,18,52,5936.5
1/21/2006,19,48,5910.1
1/21/2006,20,45,5805.0
1/21/2006,21,43,5637.6
1/21/2006,22,41,5479.0
1/21/2006,23,39,5237.6
1/22/2006,0,39,4955.4
1/22/2006,1,37,4663.1
1/22/2006,2,37,4466.8
1/22/2006,3,36,4317.1
1/22/2006,4,36,4236.5
1/22/2006,5,36,4242.8
1/22/2006,6,34,4304.9
1/22/2006,7,34,4455.0
1/22/2006,8,34,4547.3
1/22/2006,9,36,4805.2
1/22/2006,10,36,5073.1
1/22/2006,11,37,5271.6
1/22/2006,12,39,5382.2
1/22/2006,13,39,5414.2
1/22/2006,14,43,5390.0
1/22/2006,15,43,5370.8
1/22/2006,16,43,5398.8
1/22/2006,17,41,5671.5
1/22/2006,18,39,5979.5
1/22/2006,19,39,5968.7
1/22/2006,20,39,5868.5
1/22/2006,21,39,5752.0
1/22/2006,22,39,5573.0
1/22/2006,23,39,5256.1
1/23/2006,0,39,4825.4
1/23/2006,1,39,4535.8
1/23/2006,2,39,4382.8
1/23/2006,3,37,4309.4
1/23/2006,4,36,4256.3
1/23/2006,5,37,4373.3
1/23/2006,6,37,4777.9
1/23/2006,7,39,5519.9
1/23/2006,8,39,6069.1
1/23/2006,9,37,6393.3
1/23/2006,10,39,6651.0
1/23/2006,11,39,6744.6
1/23/2006,12,39,6825.5
1/23/2006,13,37,6814.6
1/23/2006,14,39,6778.5
1/23/2006,15,39,6727.1
1/23/2006,16,39,6772.1
1/23/2006,17,39,6956.7
1/23/2006,18,39,7035.2
1/23/2006,19,39,6781.8
1/23/2006,20,39,6527.2
1/23/2006,21,39,6284.4
1/23/2006,22,39,5944.5
1/23/2006,23,39,5470.6
1/24/2006,0,39,5041.2
1/24/2006,1,39,4643.9
1/24/2006,2,39,4486.9
1/24/2006,3,39,4377.9
1/24/2006,4,39,4381.0
1/24/2006,5,37,4438.1
1/24/2006,6,37,4797.6
1/24/2006,7,37,5484.7
1/24/2006,8,37,5796.4
1/24/2006,9,39,6301.3
1/24/2006,10,39,6507.9
1/24/2006,11,41,6572.6
1/24/2006,12,43,6614.5
1/24/2006,13,45,6572.7
1/24/2006,14,45,6531.2
1/24/2006,15,45,6495.4
1/24/2006,16,45,6549.3
1/24/2006,17,43,6673.3
1/24/2006,18,45,6941.2
1/24/2006,19,43,6700.3
1/24/2006,20,43,6473.5
1/24/2006,21,45,6212.1
1/24/2006,22,43,5885.3
1/24/2006,23,43,5486.2
1/25/2006,0,41,4998.4
1/25/2006,1,39,4623.4
1/25/2006,2,37,4422.1
1/25/2006,3,37,4325.3
1/25/2006,4,37,4286.5
1/25/2006,5,37,4373.0
1/25/2006,6,37,4770.5
1/25/2006,7,37,5431.7
1/25/2006,8,37,5931.7
1/25/2006,9,39,6302.3
1/25/2006,10,41,6495.4
1/25/2006,11,43,6529.5
1/25/2006,12,41,6680.8
1/25/2006,13,41,6686.1
1/25/2006,14,43,6675.8
1/25/2006,15,43,6609.1
1/25/2006,16,43,6683.0
1/25/2006,17,41,6858.7
1/25/2006,18,39,7080.6
1/25/2006,19,38,6787.3
1/25/2006,20,37,6556.0
1/25/2006,21,37,6343.1
1/25/2006,22,36,6016.8
1/25/2006,23,36,5595.5
1/26/2006,0,34,5087.2
1/26/2006,1,34,4757.1
1/26/2006,2,34,4544.9
1/26/2006,3,32,4450.1
1/26/2006,4,32,4401.9
1/26/2006,5,30,4506.8
1/26/2006,6,30,4930.1
1/26/2006,7,30,5626.8
1/26/2006,8,28,6121.9
1/26/2006,9,28,6441.1
1/26/2006,10,30,6653.6
1/26/2006,11,30,6721.6
1/26/2006,12,32,6792.7
1/26/2006,13,36,6749.8
1/26/2006,14,36,6716.9
1/26/2006,15,34,6707.4
1/26/2006,16,34,6748.5
1/26/2006,17,32,6906.4
1/26/2006,18,30,7165.9
1/26/2006,19,29,6915.5
1/26/2006,20,28,6731.2
1/26/2006,21,28,6455.0
1/26/2006,22,27,6193.9
1/26/2006,23,27,5781.2
1/27/2006,0,27,5288.6
1/27/2006,1,25,4937.2
1/27/2006,2,25,4734.2
1/27/2006,3,25,4622.4
1/27/2006,4,25,4621.5
1/27/2006,5,25,4651.1
1/27/2006,6,25,5044.3
1/27/2006,7,25,5703.5
1/27/2006,8,25,6254.8
1/27/2006,9,27,6512.9
1/27/2006,10,28,6728.4
1/27/2006,11,30,6782.2
1/27/2006,12,36,6817.1
1/27/2006,13,37,6737.9
1/27/2006,14,39,6719.6
1/27/2006,15,43,6634.3
1/27/2006,16,43,6681.9
1/27/2006,17,43,6738.8
1/27/2006,18,39,6965.6
1/27/2006,19,39,6690.3
1/27/2006,20,41,6461.0
1/27/2006,21,39,6158.0
1/27/2006,22,39,5898.9
1/27/2006,23,37,5546.5
1/28/2006,0,39,5180.9
1/28/2006,1,37,4800.5
1/28/2006,2,37,4604.5
1/28/2006,3,37,4467.8
1/28/2006,4,37,4363.8
1/28/2006,5,37,4370.2
1/28/2006,6,39,4492.1
1/28/2006,7,37,4673.5
1/28/2006,8,39,4912.4
1/28/2006,9,41,5260.5
1/28/2006,10,45,5454.4
1/28/2006,11,46,5628.1
1/28/2006,12,52,5660.9
1/28/2006,13,54,5623.7
1/28/2006,14,55,5552.5
1/28/2006,15,57,5455.2
1/28/2006,16,57,5485.3
1/28/2006,17,55,5547.5
1/28/2006,18,55,5912.1
1/28/2006,19,55,5851.9
1/28/2006,20,54,5762.5
1/28/2006,21,52,5593.6
1/28/2006,22,52,5445.0
1/28/2006,23,52,5222.6
1/29/2006,0,52,4938.4
1/29/2006,1,52,4622.2
1/29/2006,2,50,4381.6
1/29/2006,3,46,4270.8
1/29/2006,4,48,4207.5
1/29/2006,5,46,4163.5
1/29/2006,6,46,4264.3
1/29/2006,7,46,4385.1
1/29/2006,8,46,4481.7
1/29/2006,9,46,4802.4
1/29/2006,10,46,5041.4
1/29/2006,11,48,5261.4
1/29/2006,12,48,5403.4
1/29/2006,13,48,5463.6
1/29/2006,14,48,5509.9
1/29/2006,15,46,5520.3
1/29/2006,16,46,5580.9
1/29/2006,17,46,5755.0
1/29/2006,18,50,5976.8
1/29/2006,19,52,5908.2
1/29/2006,20,52,5808.6
1/29/2006,21,52,5663.0
1/29/2006,22,52,5453.2
1/29/2006,23,52,5182.0
1/30/2006,0,52,4778.2
1/30/2006,1,52,4467.1
1/30/2006,2,52,4301.8
1/30/2006,3,52,4189.0
1/30/2006,4,50,4167.4
1/30/2006,5,48,4258.6
1/30/2006,6,48,4665.7
1/30/2006,7,48,5323.4
1/30/2006,8,48,5830.1
1/30/2006,9,50,6155.4
1/30/2006,10,54,6343.7
1/30/2006,11,55,6434.3
1/30/2006,12,59,6430.2
1/30/2006,13,63,6438.0
1/30/2006,14,61,6449.7
1/30/2006,15,57,6387.1
1/30/2006,16,48,6438.1
1/30/2006,17,50,6644.9
1/30/2006,18,48,6899.8
1/30/2006,19,45,6589.9
1/30/2006,20,45,6378.1
1/30/2006,21,43,6118.8
1/30/2006,22,43,5820.6
1/30/2006,23,43,5398.1
1/31/2006,0,43,4881.1
1/31/2006,1,41,4526.7
1/31/2006,2,39,4341.8
1/31/2006,3,39,4225.9
1/31/2006,4,39,4196.4
1/31/2006,5,39,4289.2
1/31/2006,6,39,4703.0
1/31/2006,7,39,5481.9
1/31/2006,8,41,6058.7
1/31/2006,9,41,6376.6
1/31/2006,10,41,6606.9
1/31/2006,11,41,6690.7
1/31/2006,12,43,6751.8
1/31/2006,13,43,6752.5
1/31/2006,14,41,6787.5
1/31/2006,15,39,6750.7
1/31/2006,16,39,6808.3
1/31/2006,17,39,6935.1
1/31/2006,18,39,7032.9
1/31/2006,19,40,6753.1
1/31/2006,20,41,6559.4
1/31/2006,21,41,6249.7
1/31/2006,22,39,5929.9
1/31/2006,23,39,5510.8
2/1/2006,0,39,5025.3
2/1/2006,1,39,4647.3
2/1/2006,2,37,4466.2
2/1/2006,3,37,4340.8
2/1/2006,4,37,4311.9
2/1/2006,5,37,4394.5
2/1/2006,6,37,4806.2
2/1/2006,7,37,5470.9
2/1/2006,8,37,6028.9
2/1/2006,9,37,6326.3
2/1/2006,10,39,6530.4
2/1/2006,11,39,6557.4
2/1/2006,12,41,6591.6
2/1/2006,13,41,6581.2
2/1/2006,14,39,6567.8
2/1/2006,15,39,6541.8
2/1/2006,16,39,6623.3
2/1/2006,17,39,6753.7
2/1/2006,18,39,7001.6
2/1/2006,19,39,6734.4
2/1/2006,20,39,6505.0
2/1/2006,21,39,6244.9
2/1/2006,22,39,5937.3
2/1/2006,23,39,5495.4
2/2/2006,0,37,5028.7
2/2/2006,1,37,4636.6
2/2/2006,2,39,4441.4
2/2/2006,3,37,4344.8
2/2/2006,4,37,4295.2
2/2/2006,5,39,4373.9
2/2/2006,6,39,4800.3
2/2/2006,7,39,5436.7
2/2/2006,8,39,6000.7
2/2/2006,9,41,6273.3
2/2/2006,10,43,6474.1
2/2/2006,11,46,6459.9
2/2/2006,12,49,6512.2
2/2/2006,13,52,6464.4
2/2/2006,14,50,6420.8
2/2/2006,15,50,6421.3
2/2/2006,16,48,6467.8
2/2/2006,17,48,6614.4
2/2/2006,18,46,6862.9
2/2/2006,19,46,6648.1
2/2/2006,20,46,6420.3
2/2/2006,21,46,6158.0
2/2/2006,22,46,5857.4
2/2/2006,23,46,5433.7
2/3/2006,0,46,4924.0
2/3/2006,1,46,4538.0
2/3/2006,2,46,4343.4
2/3/2006,3,48,4251.7
2/3/2006,4,48,4217.6
2/3/2006,5,48,4270.5
2/3/2006,6,52,4652.8
2/3/2006,7,54,5463.3
2/3/2006,8,54,5986.8
2/3/2006,9,54,6322.5
2/3/2006,10,54,6569.8
2/3/2006,11,55,6656.9
2/3/2006,12,59,6624.8
2/3/2006,13,63,6557.5
2/3/2006,14,61,6512.8
2/3/2006,15,61,6443.1
2/3/2006,16,59,6443.5
2/3/2006,17,57,6486.4
2/3/2006,18,55,6672.8
2/3/2006,19,55,6458.0
2/3/2006,20,54,6199.8
2/3/2006,21,54,5981.9
2/3/2006,22,52,5666.1
2/3/2006,23,52,5274.5
2/4/2006,0,50,4918.7
2/4/2006,1,50,4596.4
2/4/2006,2,50,4347.0
2/4/2006,3,50,4235.7
2/4/2006,4,48,4167.0
2/4/2006,5,48,4165.1
2/4/2006,6,48,4280.3
2/4/2006,7,46,4487.8
2/4/2006,8,46,4721.7
2/4/2006,9,48,5058.9
2/4/2006,10,48,5330.2
2/4/2006,11,46,5511.1
2/4/2006,12,45,5635.3
2/4/2006,13,46,5678.6
2/4/2006,14,46,5633.1
2/4/2006,15,45,5656.4
2/4/2006,16,43,5714.8
2/4/2006,17,43,5858.3
2/4/2006,18,43,5992.6
2/4/2006,19,43,5941.6
2/4/2006,20,43,5848.0
2/4/2006,21,45,5654.3
2/4/2006,22,46,5462.4
2/4/2006,23,48,5216.8
2/5/2006,0,54,4895.0
2/5/2006,1,54,4590.6
2/5/2006,2,54,4368.2
2/5/2006,3,54,4216.1
2/5/2006,4,52,4138.0
2/5/2006,5,48,4117.2
2/5/2006,6,46,4184.4
2/5/2006,7,45,4250.8
2/5/2006,8,43,4470.3
2/5/2006,9,43,4698.5
2/5/2006,10,45,4949.5
2/5/2006,11,46,5155.3
2/5/2006,12,46,5272.8
2/5/2006,13,46,5333.9
2/5/2006,14,46,5317.9
2/5/2006,15,45,5356.9
2/5/2006,16,45,5452.6
2/5/2006,17,45,5594.3
2/5/2006,18,43,5906.8
2/5/2006,19,41,5850.2
2/5/2006,20,39,5760.1
2/5/2006,21,39,5646.3
2/5/2006,22,37,5455.7
2/5/2006,23,37,5189.2
2/6/2006,0,37,4840.2
2/6/2006,1,37,4519.7
2/6/2006,2,37,4354.7
2/6/2006,3,36,4279.9
2/6/2006,4,36,4211.8
2/6/2006,5,36,4325.8
2/6/2006,6,36,4743.6
2/6/2006,7,34,5425.8
2/6/2006,8,34,5993.7
2/6/2006,9,36,6318.4
2/6/2006,10,36,6507.6
2/6/2006,11,36,6609.3
2/6/2006,12,36,6565.6
2/6/2006,13,37,6636.8
2/6/2006,14,37,6577.9
2/6/2006,15,37,6592.3
2/6/2006,16,37,6597.2
2/6/2006,17,37,6739.9
2/6/2006,18,37,7057.7
2/6/2006,19,37,6815.5
2/6/2006,20,37,6587.6
2/6/2006,21,37,6332.4
2/6/2006,22,37,6003.6
2/6/2006,23,36,5582.3
2/7/2006,0,36,5086.8
2/7/2006,1,36,4688.6
2/7/2006,2,36,4519.1
2/7/2006,3,34,4380.8
2/7/2006,4,34,4376.6
2/7/2006,5,34,4430.1
2/7/2006,6,34,4840.4
2/7/2006,7,32,5516.6
2/7/2006,8,34,6067.4
2/7/2006,9,34,6323.5
2/7/2006,10,36,6534.4
2/7/2006,11,37,6596.1
2/7/2006,12,39,6642.7
2/7/2006,13,43,6578.1
2/7/2006,14,43,6569.8
2/7/2006,15,43,6538.5
2/7/2006,16,43,6583.6
2/7/2006,17,39,6670.0
2/7/2006,18,37,6950.2
2/7/2006,19,37,6772.3
2/7/2006,20,36,6541.0
2/7/2006,21,36,6300.5
2/7/2006,22,34,5982.6
2/7/2006,23,32,5560.0
2/8/2006,0,30,5054.1
2/8/2006,1,30,4710.0
2/8/2006,2,30,4548.7
2/8/2006,3,30,4459.9
2/8/2006,4,30,4428.8
2/8/2006,5,28,4506.7
2/8/2006,6,28,4871.6
2/8/2006,7,28,5533.8
2/8/2006,8,28,6097.7
2/8/2006,9,28,6258.9
2/8/2006,10,30,6569.4
2/8/2006,11,34,6611.9
2/8/2006,12,34,6660.1
2/8/2006,13,36,6677.9
2/8/2006,14,36,6668.9
2/8/2006,15,36,6642.4
2/8/2006,16,36,6709.6
2/8/2006,17,34,6836.2
2/8/2006,18,34,7078.7
2/8/2006,19,34,6851.1
2/8/2006,20,34,6658.1
2/8/2006,21,30,6384.2
2/8/2006,22,30,6085.9
2/8/2006,23,30,5615.7
2/9/2006,0,30,5164.8
2/9/2006,1,28,4768.8
2/9/2006,2,28,4598.1
2/9/2006,3,27,4494.7
2/9/2006,4,27,4468.1
2/9/2006,5,26,4543.5
2/9/2006,6,25,4889.2
2/9/2006,7,23,5632.2
2/9/2006,8,25,6169.2
2/9/2006,9,25,6484.3
2/9/2006,10,27,6679.6
2/9/2006,11,28,6708.7
2/9/2006,12,31,6735.7
2/9/2006,13,34,6726.9
2/9/2006,14,34,6710.0
2/9/2006,15,36,6669.9
2/9/2006,16,36,6692.3
2/9/2006,17,34,6796.3
2/9/2006,18,34,7078.0
2/9/2006,19,33,6821.7
2/9/2006,20,32,6654.2
2/9/2006,21,32,6435.4
2/9/2006,22,30,6119.5
2/9/2006,23,30,5685.7
2/10/2006,0,30,5184.8
2/10/2006,1,28,4826.8
2/10/2006,2,28,4639.7
2/10/2006,3,28,4506.8
2/10/2006,4,27,4502.1
2/10/2006,5,27,4560.4
2/10/2006,6,27,4975.5
2/10/2006,7,27,5639.9
2/10/2006,8,27,6159.5
2/10/2006,9,28,6502.6
2/10/2006,10,30,6728.6
2/10/2006,11,32,6741.6
2/10/2006,12,34,6792.8
2/10/2006,13,34,6747.9
2/10/2006,14,36,6697.2
2/10/2006,15,37,6620.2
2/10/2006,16,36,6647.0
2/10/2006,17,36,6755.9
2/10/2006,18,36,6939.3
2/10/2006,19,36,6753.1
2/10/2006,20,36,6486.4
2/10/2006,21,36,6238.5
2/10/2006,22,36,5950.2
2/10/2006,23,36,5604.3
2/11/2006,0,36,5215.9
2/11/2006,1,36,4848.2
2/11/2006,2,36,4616.6
2/11/2006,3,36,4505.5
2/11/2006,4,36,4416.9
2/11/2006,5,36,4422.6
2/11/2006,6,36,4516.1
2/11/2006,7,34,4722.0
2/11/2006,8,34,4990.7
2/11/2006,9,32,5330.8
2/11/2006,10,32,5626.9
2/11/2006,11,32,5751.3
2/11/2006,12,32,5838.1
2/11/2006,13,36,5857.9
2/11/2006,14,36,5758.4
2/11/2006,15,36,5782.1
2/11/2006,16,34,5873.7
2/11/2006,17,34,6018.7
2/11/2006,18,34,6303.8
2/11/2006,19,33,6306.2
2/11/2006,20,32,6185.0
2/11/2006,21,32,6031.0
2/11/2006,22,30,5818.1
2/11/2006,23,28,5590.1
2/12/2006,0,28,5244.6
2/12/2006,1,27,4977.1
2/12/2006,2,25,4752.8
2/12/2006,3,25,4620.8
2/12/2006,4,25,4557.7
2/12/2006,5,25,4557.1
2/12/2006,6,23,4621.3
2/12/2006,7,23,4759.7
2/12/2006,8,23,4863.0
2/12/2006,9,25,5152.7
2/12/2006,10,25,5386.8
2/12/2006,11,25,5593.3
2/12/2006,12,25,5716.7
2/12/2006,13,25,5717.2
2/12/2006,14,25,5733.2
2/12/2006,15,25,5732.9
2/12/2006,16,27,5759.4
2/12/2006,17,27,5851.8
2/12/2006,18,27,6261.7
2/12/2006,19,27,6292.6
2/12/2006,20,27,6167.3
2/12/2006,21,28,6025.3
2/12/2006,22,27,5816.8
2/12/2006,23,25,5503.9
2/13/2006,0,23,5125.9
2/13/2006,1,21,4833.2
2/13/2006,2,21,4695.1
2/13/2006,3,21,4608.3
2/13/2006,4,21,4583.9
2/13/2006,5,21,4684.5
2/13/2006,6,19,5030.6
2/13/2006,7,19,5563.5
2/13/2006,8,19,6001.8
2/13/2006,9,23,6375.5
2/13/2006,10,25,6655.1
